,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
123,91.01684341859014,69.05211990278153,69.26027397260273,47.89041095890411,21.36986301369863,0.6961788460295923
124,89.83156581409857,70.26735079665136,69.97260273972603,53.6986301369863,16.273972602739725,0.6655992763455449
125,89.78700650565902,68.05293005671076,68.54794520547945,45.47945205479452,23.068493150684933,0.6962195515926859
126,90.1434809731753,67.86389413988658,69.04109589041096,47.61643835616438,21.424657534246574,0.6852439103185372
127,90.58016219588272,68.40399675938428,68.93150684931507,49.36986301369863,19.561643835616437,0.6925457129934742
128,91.19508065234827,69.53821226032946,69.53424657534246,47.397260273972606,22.136986301369863,0.6998927440718485
129,90.99010783352642,69.24115581960572,69.0958904109589,47.61643835616438,21.47945205479452,0.699360987271435
130,88.90473219855627,67.02673507966513,66.7945205479452,43.23287671232877,23.56164383561644,0.697615817018802
131,91.59611442830408,69.72724817715365,69.04109589041096,47.89041095890411,21.15068493150685,0.6900368288427989
132,91.95258889582034,69.91628409397785,69.0958904109589,50.95890410958904,18.136986301369863,0.6853776571687019
133,91.890205864005,69.75425330812854,68.93150684931507,49.917808219178085,19.013698630136986,0.6881159139368095
134,91.61393815167989,70.91547394004861,70.35616438356165,52.87671232876713,17.47945205479452,0.6833895457776055
135,91.38222974779431,70.1863354037267,69.42465753424656,51.83561643835617,17.589041095890412,0.6804962201977127
136,90.37518937706088,68.32298136645963,68.4931506849315,45.47945205479452,23.013698630136986,0.7020482005556632
137,90.90990107833527,69.43019173642992,68.6027397260274,46.73972602739726,21.863013698630137,0.691481553272598
138,91.2307280990999,70.91547394004861,70.24657534246576,49.75342465753425,20.493150684931507,0.6950836725463592
139,91.6317618750557,70.29435592762626,70.02739726027397,49.97260273972603,20.054794520547944,0.69904697292757
140,90.42866054718831,68.34998649743451,69.15068493150685,46.95890410958904,22.19178082191781,0.6978581120372165
141,91.07922645040549,68.24196597353497,68.65753424657535,46.465753424657535,22.19178082191781,0.7018692253020612
142,92.08626682113893,69.70024304617878,68.98630136986301,49.75342465753425,19.232876712328768,0.6909136137494346
143,91.34658230104269,68.70105320010802,67.2876712328767,45.09589041095891,22.19178082191781,0.6919945725915875
144,88.47696283753676,66.02754523359438,66.84931506849315,41.917808219178085,24.93150684931507,0.6932357692059183
145,91.7743516620622,69.18714555765595,68.4931506849315,47.12328767123288,21.36986301369863,0.6874426568456419
146,91.59611442830408,68.70105320010802,68.82191780821918,46.3013698630137,22.52054794520548,0.6942262712411966
147,92.00606006594778,69.70024304617878,70.52054794520548,50.73972602739726,19.78082191780822,0.6991503521354268
148,92.63880224578914,69.34917634350526,70.24657534246576,50.465753424657535,19.78082191780822,0.7028190217742456
149,89.57312182514927,67.70186335403726,66.73972602739727,43.67123287671233,23.068493150684933,0.6928461588163081
150,91.73870421531058,69.02511477180664,69.2054794520548,49.80821917808219,19.397260273972602,0.6803560121470569
151,91.45352464129756,68.26897110450986,68.4931506849315,45.91780821917808,22.575342465753426,0.6911688311688311
152,92.1664735763301,69.51120712935457,69.97260273972603,52.0,17.972602739726025,0.689096078051302
153,91.71196863024686,69.8622738320281,69.97260273972603,52.98630136986301,16.986301369863014,0.6836389481165601
154,92.0327956510115,69.26816095058061,69.91780821917808,50.082191780821915,19.835616438356166,0.6944362602571558
155,90.12565724979949,67.86389413988658,67.17808219178082,42.52054794520548,24.65753424657534,0.7062111520320475
156,80.82167364762499,61.193626789089926,60.0,32.87671232876712,27.123287671232877,0.6823053563352071
157,89.5909455485251,66.70267350796651,68.38356164383562,47.06849315068493,21.315068493150687,0.6843974930542094
158,91.82782283218964,69.78125843910344,69.26027397260273,49.86301369863014,19.397260273972602,0.687516960651289
159,91.64958559843151,69.91628409397785,69.58904109589041,50.630136986301366,18.958904109589042,0.6871622407443303
160,91.74761607699848,70.10532001080205,69.2054794520548,48.21917808219178,20.986301369863014,0.6922762809329974
161,92.54077176722217,70.59141236834998,70.73972602739727,51.06849315068494,19.67123287671233,0.6905995994055696
162,90.58016219588272,69.88927896300297,69.69863013698631,53.15068493150685,16.547945205479454,0.6706913484525424
163,92.02388378932359,69.75425330812854,69.2054794520548,48.32876712328767,20.876712328767123,0.6858292950830265
164,90.71384012120132,67.78287874696193,68.43835616438356,45.26027397260274,23.17808219178082,0.6884738644440136
165,91.46243650298548,70.80745341614907,70.84931506849314,53.31506849315068,17.534246575342465,0.6905304645603153
166,91.4891720880492,68.34998649743451,67.89041095890411,44.93150684931507,22.95890410958904,0.6941577825159915
167,92.23776846983334,69.94328922495274,70.30136986301369,52.054794520547944,18.246575342465754,0.6784034373586613
168,92.01497192763568,67.6208479611126,68.71232876712328,45.64383561643835,23.068493150684933,0.7007759901789753
169,91.4980839497371,68.67404806913314,68.05479452054794,46.35616438356164,21.698630136986303,0.6944453059378433
170,92.26450405489707,69.40318660545503,68.65753424657535,48.986301369863014,19.67123287671233,0.683878658654778
171,91.97041261919615,70.56440723737511,70.35616438356165,51.34246575342466,19.013698630136986,0.6872145764683077
172,91.4980839497371,70.59141236834998,69.53424657534246,51.94520547945205,17.589041095890412,0.6797318601796214
173,91.34658230104269,69.4571968674048,67.89041095890411,45.80821917808219,22.082191780821915,0.6895503004458229
174,92.38035825683986,70.2133405347016,70.52054794520548,51.45205479452055,19.068493150684933,0.6888143697098921
175,92.11300240620265,70.02430461787739,69.31506849315069,49.75342465753425,19.561643835616437,0.693534276668605
176,92.31797522502451,70.13232514177695,70.9041095890411,51.78082191780822,19.123287671232877,0.6951489306713188
177,92.12191426789056,70.78044828517417,71.23287671232876,53.47945205479452,17.753424657534246,0.6865568262583188
178,91.81891097050173,68.70105320010802,68.05479452054794,47.178082191780824,20.876712328767123,0.6882755055889385
179,89.80483022903485,66.81069403186606,66.08219178082192,41.6986301369863,24.383561643835616,0.692789946372036
180,92.67444969254078,69.32217121253038,70.13698630136986,49.80821917808219,20.328767123287673,0.6993028364670155
181,92.72792086266821,69.97029435592763,69.58904109589041,48.71232876712329,20.876712328767123,0.7052897848420236
182,92.74574458604403,70.05130974885229,70.9041095890411,52.273972602739725,18.63013698630137,0.6944278606965175
183,92.5853310756617,70.05130974885229,70.52054794520548,51.178082191780824,19.342465753424655,0.6969380370872909
184,92.34471081008823,70.88846880907373,70.79452054794521,52.87671232876713,17.917808219178085,0.6913994960263617
185,92.49621245878265,69.80826357007831,69.36986301369863,48.273972602739725,21.095890410958905,0.6945512696258965
186,90.82078246145619,67.94490953281124,67.83561643835615,44.32876712328767,23.506849315068493,0.6936479937972475
187,92.06844309776312,70.37537132055091,71.5068493150685,52.657534246575345,18.84931506849315,0.6988499063125928
188,92.7011852776045,68.89008911693222,68.87671232876713,46.52054794520548,22.356164383561644,0.7019222071460877
189,92.02388378932359,69.21415068863084,68.76712328767123,45.97260273972603,22.794520547945204,0.704266330684241
190,92.64771410747706,69.75425330812854,69.31506849315069,49.04109589041096,20.273972602739725,0.6986780383795309
191,92.69227341591659,70.1863354037267,69.80821917808218,50.90410958904109,18.904109589041095,0.6895793758480326
192,92.29123963996079,68.89008911693222,69.26027397260273,47.50684931506849,21.753424657534246,0.7008302642631001
193,91.86347027894128,70.37537132055091,70.79452054794521,51.89041095890411,18.904109589041095,0.6937319894036312
194,92.74574458604403,70.24034566567647,70.52054794520548,51.671232876712324,18.84931506849315,0.6980907152548943
195,80.51867035023616,61.11261139616527,60.0,32.109589041095894,27.89041095890411,0.6888854429152937
196,91.01684341859014,68.07993518768566,67.17808219178082,44.21917808219178,22.95890410958904,0.6901970666149772
197,92.843775064611,69.40318660545503,68.82191780821918,50.52054794520547,18.301369863013697,0.6881999095431932
198,92.62989038410124,69.43019173642992,69.2054794520548,50.52054794520547,18.684931506849313,0.6817587387736641
199,93.06657160680865,70.29435592762626,70.73972602739727,51.94520547945205,18.794520547945208,0.6948019642049492
