,training set Accuracy,training set Precittion,training set Recall,training set F1 score,development set Accuracy,development set Precittion,development set Recall,development set F1 score,test set Accuracy,test set Precittion,test set Recall,test set F1 score,training set True positive ratio,training set True negative ratio,training set False positive ratio,training set False negative ratio,development set True positive ratio,development set True negative ratio,development set False positive ratio,development set False negative ratio,test set True positive ratio,test set True negative ratio,test set False positive ratio,test set False negative ratio,test AUC score,whole AUC score,loss,hek293 AUC score,hct116 AUC score,hela AUC score,hl60 AUC score
36,90.00746507411752,94.17199715707179,89.69368759519377,91.87830458524746,66.69154228855722,76.13438045375219,68.78202601497833,72.27169186166908,66.43794749403341,77.40259740259741,68.34862385321101,72.59439707673569,56.521275461234936,33.48618961288258,3.4979204436386904,6.494614482243788,43.407960199004975,23.283582089552237,13.606965174129353,19.701492537313435,44.45107398568019,21.98687350835322,12.977326968973745,20.58472553699284,0.7032288176722923,0.8396415117544997,0.5009080171585083,0.46492192018507805,0.798106457896314,0.7155473078796014,0.7118886316210731
37,89.96480750773168,92.04468517264726,92.02910814012523,92.03689599729205,68.03482587064677,73.91138273491215,76.27118644067797,75.07274490785643,69.8090692124105,75.77228596646073,78.76146788990826,77.23796671165093,57.99296150154633,31.971846006185345,5.012264050335928,5.022928441932388,48.134328358208954,19.900497512437813,16.99004975124378,14.975124378109452,51.22315035799523,18.585918854415272,16.378281622911693,13.812649164677804,0.7000048924445001,0.8333156504715631,0.5083763003349304,0.4536919221129747,0.8022269253820798,0.7138174346218132,0.7047994740302432
38,89.86882798336356,92.34842015371477,91.50448468437976,91.92451547092826,67.21393034825871,73.89259114072912,74.30035474970438,74.09591194968554,68.58591885441527,75.4631721644826,76.60550458715596,76.03004780332347,57.66236536205609,32.20646262130745,4.777647435213821,5.35352458142263,46.89054726368159,20.323383084577117,16.567164179104477,16.218905472636816,49.821002386634845,18.76491646778043,16.19928400954654,15.214797136038186,0.6912799026207845,0.8298890561421717,0.5058456063270569,0.46326392905340275,0.7746416441913896,0.7030384240797041,0.7156476002629849
39,91.06323984216701,92.54908541701627,93.33220511084785,92.93899561846983,67.56218905472637,73.68421052631578,75.60110366574695,74.63035019455252,68.3472553699284,74.6584398413398,77.70642201834862,76.15194425713644,58.814119654473714,32.24912018769329,4.7349898688279835,4.201770289005012,47.711442786069654,19.850746268656717,17.039800995024876,15.398009950248756,50.536992840095465,17.810262529832936,17.153937947494033,14.498806682577566,0.6897963177505715,0.8355524056853328,0.502513587474823,0.464295353769038,0.7895252722005793,0.7018070307050448,0.6932224223194123
40,90.55134904553695,93.2793382733069,91.60602470807243,92.43510928961749,66.81592039800995,74.66174661746618,71.77769018525818,73.19131832797427,68.61575178997613,76.52869238005644,74.63302752293578,75.56897352531352,57.72635171163485,32.824997333902104,4.159112722619175,5.289538231843873,45.298507462686565,21.51741293532338,15.37313432835821,17.81094527363184,48.5381861575179,20.07756563245823,14.886634844868734,16.497613365155132,0.7041638616651533,0.8390235414605396,0.5073388814926147,0.4628301523038365,0.7819305014484068,0.7285834616548874,0.698910899579796
41,89.84749920017063,92.25916453537937,91.57217803350821,91.91438763376932,67.81094527363184,74.47814100039386,74.53685455262121,74.50748620961386,68.91408114558473,75.98173515981735,76.3302752293578,76.15560640732265,57.70502292844193,32.1424762717287,4.841633784792577,5.310867015036792,47.039800995024876,20.771144278606965,16.119402985074625,16.069651741293534,49.64200477326969,19.272076372315038,15.692124105011935,15.393794749403341,0.6956304599680622,0.8332484617447233,0.5037485361099243,0.4519086176980914,0.8029261562281489,0.7103626235506245,0.7124460452219651
42,91.25519889090327,93.41409315816414,92.65527161956338,93.03313508920985,67.88557213930349,74.46975648075413,74.73393772171858,74.60161322053905,69.60023866348448,76.04306864064603,77.75229357798165,76.88818326151055,58.387543990615335,32.86765490028794,4.116455156233337,4.6283459528633895,47.16417910447761,20.721393034825873,16.169154228855724,15.945273631840795,50.56682577565632,19.033412887828163,15.930787589498808,14.468973747016706,0.700222899771425,0.8410466191551764,0.5014414191246033,0.45990938885675736,0.7865441764059534,0.7207797015043234,0.6986679244204327
43,91.61778820518289,94.9149570401543,91.60602470807243,93.23114019979332,66.76616915422886,75.69533590072743,69.72802522664564,72.58924907673368,67.6909307875895,77.38392411382927,71.10091743119266,74.10949079607937,57.72635171163485,33.89143649354804,3.092673562973232,5.289538231843873,44.004975124378106,22.761194029850746,14.129353233830846,19.1044776119403,46.241050119331746,21.449880668257755,13.514319809069212,18.79474940334129,0.7039965400632495,0.8472064259934656,0.49836206436157227,0.47531328320802,0.8015464239336729,0.7201734644187363,0.6909641826029785
44,92.02303508584835,94.42244792563264,92.82450499238449,93.61665813278715,67.53731343283582,75.32894736842105,72.21127315727237,73.73717045683237,69.3019093078759,77.52271640363463,74.35779816513761,75.9072816670569,58.49418790657993,33.528847179268425,3.455262877252853,4.521702036898795,45.57213930348259,21.965174129353233,14.925373134328357,17.537313432835823,48.359188544152744,20.94272076372315,14.021479713603819,16.676610978520287,0.7117806149607039,0.8469859320039326,0.4975331425666809,0.47094659726238675,0.8095938217960243,0.7266191547886971,0.7154475030729212
45,91.93771995307668,93.90015334810019,93.26451176171942,93.5812531839022,67.363184079602,74.49020391843263,73.433188805676,73.95791980944819,68.58591885441527,76.29491367242184,75.0,75.64191533657181,58.77146208808788,33.1662578649888,3.8178521915324732,4.24442785539085,46.34328358208955,21.019900497512438,15.870646766169155,16.766169154228855,48.77684964200477,19.809069212410503,15.155131264916468,16.258949880668258,0.6977578905344897,0.8439390619534625,0.49541619420051575,0.46495083863504916,0.7902838128059134,0.7174606151537886,0.6846182431466712
46,92.22565852618109,94.19795221843003,93.41682179725842,93.80576089727249,67.86069651741293,74.42134170262848,74.77335435553803,74.59693275658671,68.52625298329356,75.95754499307799,75.50458715596329,75.73038877386703,58.867441612456005,33.35821691372507,3.6258931427962033,4.148448331022715,47.189054726368155,20.671641791044777,16.218905472636816,15.92039800995025,49.105011933174225,19.42124105011933,15.542959427207636,15.930787589498808,0.7031329257600902,0.8468642345684716,0.49485546350479126,0.45382687487950646,0.7854110478473678,0.7242180610942209,0.7263813852442614
47,91.84174042870853,93.54893328818152,93.50143848366898,93.52517985611512,68.33333333333333,74.6875,75.36460386283011,75.02452422993919,69.68973747016707,76.4786169244768,77.11009174311927,76.79305619004111,58.920763570438304,32.92097685827024,4.06313319825104,4.095126373040419,47.56218905472637,20.771144278606965,16.119402985074625,15.547263681592039,50.14916467780429,19.540572792362767,15.4236276849642,14.886634844868734,0.7016937642859378,0.8432974914558963,0.49630007147789,0.43526122999807204,0.7892006293077614,0.724236980297706,0.721378955492668
48,92.05502826063773,94.34902095499828,92.9598916906414,93.64930525956868,67.06467661691542,74.94858083093378,71.81710681907765,73.34943639291467,68.82458233890215,76.73104097974564,74.72477064220183,75.7146177085754,58.57950303935161,33.47552522128613,3.50858483523515,4.43638690412712,45.32338308457711,21.741293532338307,15.149253731343284,17.786069651741293,48.597852028639615,20.226730310262532,14.73747016706444,16.437947494033413,0.7032838087484736,0.8466264112207065,0.49725791811943054,0.44021592442645074,0.7877865597842373,0.7306349613719219,0.7003258725666752
49,92.57758344886425,94.76215009445303,93.3829751226942,94.06750767132628,67.41293532338308,75.29896907216495,71.97477335435553,73.59935509875051,67.92959427207637,76.34716261325704,73.44036697247707,74.86555997194296,58.846112829263085,33.73147061960115,3.252639436920124,4.169777114215634,45.42288557213931,21.99004975124378,14.900497512437811,17.686567164179102,47.76252983293556,20.167064439140812,14.797136038186157,17.273269689737468,0.7017722390957197,0.8472706867888257,0.4947969615459442,0.4476961634856371,0.7875274697832384,0.7248958621234256,0.7190063745247691
