,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score
61,87.11267605633802,63.50053361792957,62.55411255411255,43.073593073593074,19.480519480519483,0.6475116046771255
62,88.94366197183099,64.46104589114195,63.85281385281385,45.887445887445885,17.965367965367964,0.6643163523121218
63,87.71126760563381,63.92742796157951,61.904761904761905,40.25974025974026,21.645021645021643,0.6597136533678046
64,84.50704225352112,62.753468516542156,61.25541125541125,43.722943722943725,17.532467532467532,0.6372877372348552
65,86.09154929577466,63.50053361792957,61.904761904761905,40.25974025974026,21.645021645021643,0.6422233973793996
66,88.13380281690141,64.46104589114195,62.55411255411255,45.67099567099567,16.883116883116884,0.6494897859255342
67,88.34507042253522,62.21985058697972,61.25541125541125,41.125541125541126,20.12987012987013,0.6258691266623578
68,88.94366197183099,64.67449306296692,62.33766233766234,43.073593073593074,19.264069264069263,0.6502340521378068
69,89.01408450704226,63.073639274279614,62.121212121212125,41.55844155844156,20.562770562770563,0.6666177017842803
70,88.87323943661973,62.4332977588047,62.55411255411255,40.909090909090914,21.645021645021643,0.6672738312082575
71,89.1549295774648,63.180362860192105,62.55411255411255,41.99134199134199,20.562770562770563,0.6493428912783752
72,81.72535211267605,61.89967982924226,61.904761904761905,36.79653679653679,25.108225108225106,0.665883228548485
73,81.72535211267605,62.4332977588047,63.20346320346321,36.79653679653679,26.406926406926406,0.678192999980414
74,84.36619718309859,64.24759871931697,64.71861471861472,44.37229437229438,20.346320346320347,0.66034040386235
75,86.76056338028168,64.78121664887941,63.41991341991342,42.64069264069264,20.77922077922078,0.6630040934641674
76,85.73943661971832,62.4332977588047,64.5021645021645,43.93939393939394,20.562770562770563,0.6721996983763245
77,79.01408450704224,59.12486659551761,59.74025974025974,32.683982683982684,27.056277056277057,0.6396086726599683
78,85.14084507042253,61.47278548559232,61.68831168831169,37.44588744588744,24.242424242424242,0.6547192353643967
79,86.12676056338027,61.5795090715048,65.15151515151516,42.42424242424242,22.727272727272727,0.6809937912529134
80,83.20422535211267,60.51227321237994,62.55411255411255,41.125541125541126,21.428571428571427,0.6524962297040562
81,86.02112676056338,63.073639274279614,63.63636363636363,45.02164502164502,18.614718614718615,0.637865522847014
82,84.01408450704226,60.40554962646745,61.25541125541125,39.17748917748918,22.07792207792208,0.6321170456548564
83,87.21830985915493,64.14087513340448,62.98701298701299,45.45454545454545,17.532467532467532,0.6447010204281489
84,84.78873239436619,62.64674493062967,64.5021645021645,40.25974025974026,24.242424242424242,0.6600368215915545
85,84.4718309859155,60.61899679829242,63.20346320346321,38.961038961038966,24.242424242424242,0.6847151223142762
86,88.59154929577466,62.113127001067234,62.98701298701299,41.77489177489178,21.21212121212121,0.6618974871222358
87,87.32394366197182,62.96691568836713,62.55411255411255,44.8051948051948,17.74891774891775,0.6568247253070099
88,87.21830985915493,63.71398078975453,61.25541125541125,40.25974025974026,20.995670995670995,0.6599486848032591
89,85.91549295774648,63.71398078975453,62.121212121212125,40.692640692640694,21.428571428571427,0.6428109759680357
90,84.4718309859155,62.540021344717175,61.68831168831169,42.857142857142854,18.83116883116883,0.6474332608653074
91,85.95070422535211,62.96691568836713,61.038961038961034,40.909090909090914,20.12987012987013,0.661065084121668
92,79.19014084507042,59.01814300960512,56.493506493506494,32.683982683982684,23.809523809523807,0.6208257437765634
93,82.14788732394366,60.51227321237994,59.95670995670995,35.4978354978355,24.458874458874458,0.6356816890925828
94,81.37323943661971,62.113127001067234,65.80086580086581,40.692640692640694,25.108225108225106,0.6774487337681416
95,82.78169014084507,63.073639274279614,65.36796536796537,39.17748917748918,26.190476190476193,0.6867030965391621
96,84.5774647887324,62.326574172892215,63.41991341991342,39.61038961038961,23.809523809523807,0.6764890220733689
97,86.93661971830986,64.88794023479188,63.41991341991342,40.909090909090914,22.51082251082251,0.6828348708306403
98,87.95774647887325,63.607257203842046,65.5844155844156,41.55844155844156,24.025974025974026,0.6786336839218912
99,88.66197183098592,64.35432230522946,63.63636363636363,42.42424242424242,21.21212121212121,0.6715631549053018
100,88.27464788732394,61.89967982924226,63.41991341991342,40.25974025974026,23.160173160173162,0.6741485006953014
